"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"4930412F15Rik",25.9100484313483,16.8632602455797,15.9502246082353,45.1055466375841,54.9310444576648,46.8623466711147,0.000488095774688391,1.32298580428179,9.2079969285356e-05,2.50183354275873,3.31149495189574
"Il4i1",6.97578226997839,6.94369539523871,16.9471136462501,42.0985101950785,31.9598804117323,17.9472817038312,0.003691992182746,1.57584364356064,0.000955373619591791,2.98109767061133,2.43273922720026
"Phlda3",21.9238871342178,15.8713037605456,25.9191149883824,21.0492550975392,47.9398206175984,76.7744828441667,0.0105503780592249,1.19443541774661,0.00330082654256106,2.2885525469901,1.97673197770341
"Ehhadh",8201.52686884602,5698.79000652092,8262.21634706591,18625.5837248797,13492.0632650653,13383.6867950292,6.11086659161871e-10,1.03778845034174,1.81629785700286e-11,2.05307801617059,9.2138971974054
"Brms1",21.9238871342178,0,21.9315588363236,164.384658856973,214.730446516326,116.657331074903,0.0330367779466206,3.49897498981216,0.0127732469879589,11.3056731571392,1.48100231571722
"Id1",96.6644114554149,63.4852150421825,91.7137914973533,248.58167924713,327.588774220256,207.390810799827,5.84521517762145e-13,1.63757909610856,6.50904171093521e-15,3.11143281841339,12.2331994966949
"Slc25a47",6401.7750431916,6346.53759124818,8893.24710812922,15072.2689953189,15240.8679713448,13238.114398987,2.40872016277262e-12,1.00891239142227,3.27395027446373e-14,2.01239343940822,11.618213651983
"Bcl2l14",23.9169677827831,7.93565188027282,22.9284478743383,109.255657411037,76.9034622407307,89.7364085191558,1.8010034785569e-11,2.3330262535619,3.141027928704e-13,5.03861160950534,10.7444854483595
"0610007N19Rik",23.9169677827831,18.8471732156479,21.9315588363236,51.1196195225953,45.9423280918651,36.8916346134307,0.0061411419408458,1.05000551601653,0.0017488652804603,2.07053776418511,2.21175086460876
"Gpx3",69.7578226997839,59.5173891020461,101.6826818775,120.281457700224,151.809431955728,223.343950092121,6.0102812032425e-05,1.10133186148735,8.34146126217641e-06,2.14552670992775,4.22110520817038
"Kbtbd12",9.96540324282627,8.92760836530692,3.98755615205884,17.0398731741984,23.9699103087992,17.9472817038312,0.0253417046723879,1.36534498088043,0.00932495052793838,2.57637925567936,1.59616417457843
"Selm",14.9481048642394,15.8713037605456,20.9346697983089,40.0938192334081,60.9235220348646,38.8857770249675,0.000353812672995652,1.43482408486185,6.35315804371952e-05,2.70349199543923,3.45122661542429
"Tst",2456.47189935668,2350.93686953082,2651.72484111913,4563.67897424268,5717.82235491147,4746.05893945758,1.6830428389597e-16,1.01053903597821,7.02818183795503e-19,2.01466370086129,15.7739048296647
"Srcrb4d",26.9065887556309,23.8069556408184,34.8911163305148,56.1313469267713,68.9134921377977,47.8594178768831,0.00336693005304791,1.01437109253181,0.000859307375366439,2.02002212198311,2.47276590585452
"Atp6v0e2",7.97232259426102,10.9115213353751,12.9595574941912,18.0422186550336,25.9674028345325,24.92678014421,0.0402749627326323,1.11440469101417,0.0161488981005241,2.16505652482806,1.39496485277143
"Cgref1",62.7820404298055,26.7828250959208,68.7853436230149,283.663771076362,223.719162882126,244.282445413258,1.61404248941927e-18,2.24739303656385,4.5679122362263e-21,4.74824058800005,17.7920850367283
"Napsa",18.9342661613699,10.9115213353751,16.9471136462501,20.046909616704,38.9511042517987,39.8828482307359,0.0239077736718868,1.07995534964226,0.00869551548763786,2.11397065426265,1.62146086416159
"Anxa1",53.8131775112619,49.5978242517051,60.8102313188973,60.1407288501121,123.844536595463,151.554823276797,0.00129488549920515,1.03109283986111,0.000285855183080909,2.04357166848369,2.88776863255715
"Itpka",14.9481048642394,7.93565188027282,17.9440026842648,36.0844373100673,41.9473430403986,41.8769906422727,0.000331065082490362,1.5549081812319,5.85524095782512e-05,2.93815026520482,3.48008662197046
"Ppfia4",17.9377258370873,16.8632602455797,17.9440026842648,26.0609825017153,37.9523579889321,42.8740618480411,0.0186733298223065,1.01923307883193,0.00651602657393068,2.02684122615181,1.72877823188972
